,nyt_id,title,Amazon_url,author,publisher,description,published_date,bestseller_date,rank,rank_last_week,weeks_on_list,NYT_Price,Amazon_Price,Amazon_reviews,Amazon_rating,Amazon_Discount%
1047,5b4aa4ead3089013507dc3a6,THE UNCOMMON APPEAL OF CLOUDS,http://www.amazon.com/The-Uncommon-Appeal-Clouds-Dalhousie/dp/0307907333?tag=NYTBS-20,Alexander McCall Smith,Pantheon,Edinburgh’s Isabel Dalhousie attempts to recover a stolen painting.,2012-11-11,2012-10-27,16,0,1,24.95,,229.0,4.2,
1048,5b4aa4ead3089013507dc3b0,A WINTER DREAM,http://www.amazon.com/A-Winter-Dream-Novel/dp/145162803X?tag=NYTBS-20,Richard Paul Evans,Simon & Schuster,"When Joseph Jacobson stands to be anointed heir to his father’s agency, his 12 brothers cast him out.",2012-11-18,2012-11-03,6,0,1,19.99,10.99,418.0,4.6,54.98
1049,5b4aa4ead3089013507dc3b3,ICED,http://www.amazon.com/Iced-Fever-Series-Book-6-ebook/dp/B007GCYBOG?tag=NYTBS-20,Karen Marie Moning,Delacorte,The first book in a new urban paranormal trilogy set in the world of the Fever series features Dani O’Malley.,2012-11-18,2012-11-03,9,0,1,27.0,7.99,1533.0,4.5,29.59
1050,5b4aa4ead3089013507dc3b8,THE GIVING QUILT,http://www.amazon.com/The-Giving-Quilt-Creek-Quilts/dp/0525953604?tag=NYTBS-20,Jennifer Chiaverini,Dutton,"Quilters gather for a post-Thanksgiving session, for charity and for the rewards of human connection.",2012-11-18,2012-11-03,14,0,1,26.95,14.75,,,54.73
1051,5b4aa4ead3089013507dc3c0,POSEIDON'S ARROW,http://www.amazon.com/Poseidons-Arrow-Dirk-Pitt-Adventure/dp/0425265056?tag=NYTBS-20,Clive Cussler and Dirk Cussler,Putnam,Dirk Pitt and his team look for the truth about a sophisticated attack submarine.,2012-11-25,2012-11-10,2,0,1,28.95,4.99,1349.0,4.4,17.24
1052,5b4aa4ead3089013507dc3c1,FLIGHT BEHAVIOR,http://www.amazon.com/Flight-Behavior-Novel-Barbara-Kingsolver-ebook/dp/B007HBY89E?tag=NYTBS-20,Barbara Kingsolver,Harper/HarperCollins,An Appalachian woman becomes involved in an effort to save monarch butterflies.,2012-11-25,2012-11-10,3,0,1,28.99,12.99,3039.0,4.1,44.81
1053,5b4aa4ead3089013507dc3ce,CAPTAIN VORPATRIL'S ALLIANCE,http://www.amazon.com/Captain-Vorpatrils-Alliance-Vorkosigan-Saga/dp/1451638450?tag=NYTBS-20,Lois McMaster Bujold,Baen,"Ivan Vorpatril is in trouble with his superiors, the Komarran authorities and the lethal figures hunting a mysterious  woman and her exotic companion.",2012-11-25,2012-11-10,16,0,1,25.0,,,4.6,
1054,5b4aa4ead3089013507dc3d3,THE LAST MAN,http://www.amazon.com/The-Last-Man-A-Novel-ebook/dp/B007HACDLK?tag=NYTBS-20,Vince Flynn,Emily Bestler/Atria,The counterterrorism operative Mitch Rapp searches for a missing C.I.A. asset amid treachery in Afghanistan.,2012-12-02,2012-11-17,1,0,1,27.99,8.99,3762.0,4.7,32.12
1055,5b4aa4ead3089013507dc3d4,"MERRY CHRISTMAS, ALEX CROSS",http://www.amazon.com/Merry-Christmas-Cross-James-Patterson-ebook/dp/B007BGQBFY?tag=NYTBS-20,James Patterson,"Little, Brown",Detective Alex Cross confronts both a hostage situation and a terrorist act at Christmas.,2012-12-02,2012-11-17,2,0,1,28.99,7.99,2978.0,4.3,27.56
1056,5b4aa4ead3089013507dc3d6,SWEET TOOTH,http://www.amazon.com/Sweet-Tooth-Novel-Ian-McEwan/dp/0345803450?tag=NYTBS-20,Ian McEwan,Nan A. Talese/Doubleday,A British woman working for MI5 in 1972 falls in love with a writer the service is clandestinely supporting.,2012-12-02,2012-11-17,4,0,1,26.95,11.99,1105.0,3.5,44.49
1057,5b4aa4ead3089013507dc3dc,CROSS ROADS,http://www.amazon.com/Cross-Roads-WM-Paul-Young/dp/145551604X?tag=NYTBS-20,Wm Paul Young,FaithWords,"A comatose businessman encounters Jesus, the Holy Spirit and God and learns to see through the eyes of others; from the author of “The Shack.”",2012-12-02,2012-11-17,10,0,1,24.99,9.99,1962.0,4.5,39.98
1058,5b4aa4ead3089013507dc3e1,DEAR LIFE,http://www.amazon.com/Dear-Life-Stories-Alice-Munro-ebook/dp/B0084TWN9K?tag=NYTBS-20,Alice Munro,Knopf,"A new collection of stories, some “autobiographical in feeling.”",2012-12-02,2012-11-17,15,0,1,26.95,,745.0,4.0,
1059,5b4aa4ead3089013507dc3e7,NOTORIOUS NINETEEN,http://www.amazon.com/Notorious-Nineteen-Stephanie-Plum-Novel/dp/0345527763?tag=NYTBS-20,Janet Evanovich,Bantam,"The New Jersey bounty hunter Stephanie Plum joins with Joe Morelli to track down a con man who disappeared from a hospital; meanwhile, she takes a second job guarding Ranger.",2012-12-09,2012-11-24,1,0,1,28.0,7.64,5080.0,4.4,27.29
1060,5b4aa4ead3089013507dc3e8,THE FORGOTTEN,http://www.amazon.com/The-Forgotten-David-Baldacci/dp/1455523151?tag=NYTBS-20,David Baldacci,Grand Central,"The military investigator John Puller, the protagonist of “Zero Day,” probes his aunt’s mysterious death in Florida.",2012-12-09,2012-11-24,2,0,1,27.99,9.99,5149.0,4.4,35.69
1061,5b4aa4ead3089013507dc3e9,AGENDA 21,http://www.amazon.com/Agenda-21-Glenn-Beck-ebook/dp/B00902UC0W?tag=NYTBS-20,Glenn Beck with Harriet Parke,Threshold Editions/Mercury Radio Arts,"A girl begins to question the authorities who run the Republic, the totalitarian successor to the United States created by the U.N.",2012-12-09,2012-11-24,3,0,1,26.0,9.49,2880.0,4.5,36.5
1062,5b4aa4ead3089013507dc3fa,HEROES PROVED,http://www.amazon.com/Heroes-Proved-Oliver-North/dp/147670631X?tag=NYTBS-20,Oliver North,Threshold Editions,,2012-12-09,2012-11-24,20,0,0,0.0,,312.0,,
1063,5b4aa4ead3089013507dc3fb,COLD DAYS,http://www.amazon.com/Cold-Days-Novel-Dresden-Files/dp/0451464400?tag=NYTBS-20,Jim Butcher,Roc,"Harry Dresden lives, but he’s no longer Chicago’s only professional wizard. Now he’s the Winter Knight, Queen Mab’s assassin, and she wants her newest minion to pull off the impossible: kill an immortal.",2012-12-16,2012-12-01,1,0,1,27.95,17.29,2510.0,4.8,61.86
1064,5b4aa4ead3089013507dc3fc,THE BLACK BOX,http://www.amazon.com/The-Black-Harry-Bosch-Novel-ebook/dp/B0076DELIG?tag=NYTBS-20,Michael Connelly,"Little, Brown","In a case that spans 20 years, the Los Angeles detective Harry Bosch links the bullet from a recent crime to a file from 1992, the killing of a young female photographer during the race riots.",2012-12-16,2012-12-01,2,0,1,27.99,9.99,3360.0,4.4,35.69
1065,5b4aa4ead3089013507dc40f,THREAT VECTOR,http://www.amazon.com/Threat-Vector-Jack-Ryan-Jr/dp/0425262308?tag=NYTBS-20,Tom Clancy with Mark Greaney,Putnam,"As China threatens to invade Taiwan, the covert intelligence expert Jack Ryan Jr. aids his father’s administration  — but his agency is no longer secret.",2012-12-23,2012-12-08,1,0,1,28.95,8.99,2772.0,4.5,31.05
1066,5b4aa4ead3089013507dc422,THE TWELVE TRIBES OF HATTIE,http://www.amazon.com/Twelve-Digital-Edition-Vintage-Contemporaries-ebook/dp/B00A9ET5XU?tag=NYTBS-20,Ayana Mathis,Knopf,Fifty-some years in the life of an African-American family whose matriarch arrives in Philadelphia in 1923.,2012-12-23,2012-12-08,20,0,0,0.0,7.99,1551.0,3.9,inf
1067,5b4aa4ead3089013507dc42a,TWO GRAVES,http://www.amazon.com/Two-Graves-Pendergast-Douglas-Preston-ebook/dp/B007ZGBZHE?tag=NYTBS-20,Douglas Preston and Lincoln Child,Grand Central,Special Agent Aloysius Pendergast pursues a serial killer as well as his abducted wife.,2012-12-30,2012-12-15,8,0,1,26.99,,1716.0,,
1068,5b4aa4ead3089013507dc460,EMPIRE AND HONOR,http://www.amazon.com/Empire-Honor-Bound-W-E-B-Griffin/dp/0515153230?tag=NYTBS-20,W E B Griffin and William E Butterworth IV,Putnam,An O.S.S. agent’s plan to help his German intelligence counterparts reach Argentina encounters trouble; Book 7 of the Honor Bound series.,2013-01-20,2013-01-05,2,0,1,27.95,9.99,,4.2,35.74
1069,5b4aa4ead3089013507dc466,SHADOW WOMAN,http://www.amazon.com/Shadow-Woman-Novel-Linda-Howard-ebook/dp/B007PFDGRC?tag=NYTBS-20,Linda Howard,Ballantine,A woman’s inexplicable strange memories and altered appearance result from a far-reaching conspiracy.,2013-01-20,2013-01-05,8,0,1,27.0,,539.0,4.2,
1070,5b4aa4ead3089013507dc473,A MEMORY OF LIGHT,http://www.amazon.com/A-Memory-Light-Wheel-Time-ebook/dp/B00BMKDTNC?tag=NYTBS-20,Robert Jordan and Brandon Sanderson,Tor/Tom Doherty,The 14th and final novel in the Wheel of Time fantasy series.,2013-01-27,2013-01-12,1,0,1,34.99,9.99,4293.0,4.6,28.55
1071,5b4aa4ead3089013507dc475,TENTH OF DECEMBER,http://www.amazon.com/Tenth-December-Stories-George-Saunders/dp/0812984250?tag=NYTBS-20,George Saunders,Random House,Stories that take on the big questions.,2013-01-27,2013-01-12,3,0,1,26.0,9.99,1098.0,3.4,38.42
1072,5b4aa4ead3089013507dc476,KINSEY AND ME,http://www.amazon.com/Kinsey-Me-Stories-Sue-Grafton/dp/0425267792?tag=NYTBS-20,Sue Grafton,Marian Wood/Putnam,Stories about Grafton’s character Kinsey Millhone as well as explorations of Grafton’s own past.,2013-01-27,2013-01-12,4,0,1,27.95,8.99,526.0,4.1,32.16
1073,5b4aa4ead3089013507dc477,COLLATERAL DAMAGE,http://www.amazon.com/Collateral-Damage-Stone-Barrington-Stuart/dp/0451414381?tag=NYTBS-20,Stuart Woods,Putnam,"Back in New York, the lawyer Stone Barrington joins his former partner Holly Barker in pursuing a dangerous case.",2013-01-27,2013-01-12,5,0,1,26.95,,599.0,4.3,
1074,5b4aa4ead3089013507dc478,THE HUSBAND LIST,http://www.amazon.com/The-Husband-List-Janet-Evanovich-ebook/dp/B008E50MPQ?tag=NYTBS-20,Janet Evanovich and Dorien Kelly,St. Martin's,"In New York City in 1894, a wealthy young woman yearns for adventure and the love of an Irish-American with new money, rather than the titled Britons to whom her mother hopes to marry her off.",2013-01-27,2013-01-12,6,0,1,27.99,,,4.0,
1075,5b4aa4ead3089013507dc47a,THE BLOOD GOSPEL,http://www.amazon.com/The-Blood-Gospel-Sanguines-Series/dp/0061991058?tag=NYTBS-20,James Rollins and Rebecca Cantrell,Morrow/HarperCollins,"A hunt for the truth about a shadowy ancient order and a book supposed to have been written in Christ’s own hand and in his blood; the first book in a series, the Order of the Sanguines.",2013-01-27,2013-01-12,8,0,1,27.99,,,,
1076,5b4aa4ead3089013507dc47c,DREAM EYES,http://www.amazon.com/Dream-Eyes-Legacy-Jayne-Krentz/dp/0515154083?tag=NYTBS-20,Jayne Ann Krentz,Putnam,"A psychic counselor, returning to a small Oregon town after her mentor’s suspicious death, is drawn to a psychic investigator with disturbing power; a Dark Legacy novel.",2013-01-27,2013-01-12,10,0,1,26.95,,,4.5,
1077,5b4aa4ead3089013507dc47d,1356,http://www.amazon.com/1356-A-Novel-Bernard-Cornwell/dp/0061969672?tag=NYTBS-20,Bernard Cornwell,Harper/HarperCollins,"In the fourth book of the Grail Quest series, the English and French face off at the Battle of Poitiers.",2013-01-27,2013-01-12,11,0,1,28.99,24.17,,,83.37
1078,5b4aa4ead3089013507dc483,ME BEFORE YOU,http://www.amazon.com/Me-Before-You-A-Novel/dp/0143124544?tag=NYTBS-20,Jojo Moyes,Pamela Dorman,"A young woman who has barely been farther afield than her English village finds herself while caring for a wealthy, embittered quadriplegic.",2013-01-27,2013-01-12,17,0,0,0.0,,,4.6,
1079,5b4aa4ead3089013507dc484,ROBERT B. PARKER'S IRONHORSE,http://www.amazon.com/Robert-B-Parkers-Ironhorse-Knott/dp/0399158111?tag=NYTBS-20,Robert Knott,Putnam,,2013-01-27,2013-01-12,18,0,0,0.0,6.62,384.0,4.0,inf
1080,5b4aa4ead3089013507dc489,THE FIFTH ASSASSIN,http://www.amazon.com/The-Fifth-Assassin-Brad-Meltzer-ebook/dp/B007ZFIW44?tag=NYTBS-20,Brad Meltzer,Grand Central,"Tracking an assassin who is recreating the crimes of the four men who murdered presidents, Beecher White discovers that they all were working together. ",2013-02-03,2013-01-19,3,0,1,27.99,7.99,804.0,3.9,28.55
1081,5b4aa4ead3089013507dc48c,MRS. LINCOLN'S DRESSMAKER,http://www.amazon.com/Mrs-Lincolns-Dressmaker-A-Novel/dp/0142180351?tag=NYTBS-20,Jennifer Chiaverini,Dutton,"A novel about Elizabeth Keckley, who was born a slave, earned her freedom through her dressmaking skill and became a friend of Mary Todd Lincoln; she is a character in the movie “Lincoln.”",2013-02-03,2013-01-19,6,0,1,26.95,11.99,1622.0,4.1,44.49
1082,5b4aa4ead3089013507dc499,THE AVIATOR'S WIFE,http://www.amazon.com/The-Aviators-Wife-A-Novel/dp/0345528689?tag=NYTBS-20,Melanie Benjamin,Delacorte,This novel pulls back the curtain on one of America’s most extraordinary couples: Charles Lindbergh and Anne Morrow Lindbergh. ,2013-02-03,2013-01-19,19,0,0,0.0,12.05,2829.0,4.4,inf
1083,5b4aa4ead3089013507dc49b,PRIVATE BERLIN,http://www.amazon.com/Private-Berlin-James-Patterson/dp/0316211176?tag=NYTBS-20,James Patterson and Mark Sullivan,"Little, Brown & Company",A superstar agent at the German headquarters of an investigation firm disappears.,2013-02-10,2013-01-26,1,0,1,27.99,9.99,1547.0,4.4,35.69
1084,5b4aa4ead3089013507dc49d,SUSPECT,http://www.amazon.com/Suspect-Robert-Crais-ebook/dp/B008RCZLNO?tag=NYTBS-20,Robert Crais,Putnam,"A Los Angeles policeman and a German shepherd, both suffering from PTSD, search for the killers of the cop’s partner.",2013-02-10,2013-01-26,3,0,1,27.95,9.99,2216.0,4.6,35.74
1085,5b4aa4ead3089013507dc49f,EVER AFTER,http://www.amazon.com/Ever-After-Hollows-Kim-Harrison/dp/0061957925?tag=NYTBS-20,Kim Harrison,HarperCollins Voyager,The witch Rachel Morgan and an unlikely ally battle a demon in order to prevent an apocalypse. ,2013-02-10,2013-01-26,5,0,1,27.99,7.99,1112.0,4.7,28.55
1086,5b4aa4ead3089013507dc4af,UNTIL THE END OF TIME,http://www.amazon.com/Until-End-Time-A-Novel-ebook/dp/B009UBAPAK?tag=NYTBS-20,Danielle Steel,Delacorte,"The stories of two relationships, at different times, intersect unexpectedly. ",2013-02-17,2013-02-02,1,0,1,28.0,7.99,1056.0,4.4,28.54
1087,5b4aa4ead3089013507dc4b5,A DEEPER LOVE INSIDE,http://www.amazon.com/Deeper-Love-Inside-Porsche-Santiaga-ebook/dp/B008J2C4F0?tag=NYTBS-20,Sister Souljah,Atria/Emily Bestler Books,"A sequel to “The Coldest Winter Ever” focuses on Winter’s younger sister, Porsche Santiaga. ",2013-02-17,2013-02-02,7,0,1,26.99,12.99,1705.0,4.2,48.13
1088,5b4aa4ead3089013507dc4ba,INSANE CITY,http://www.amazon.com/Insane-City-Dave-Barry-ebook/dp/B008U45TPE?tag=NYTBS-20,Dave Barry,Putnam,"The run-up to a glamorous wedding involves pranks, criminals, high-speed chases, exotic animals and other mayhem. ",2013-02-17,2013-02-02,12,0,1,26.95,,645.0,,
1089,5b4aa4ead3089013507dc4be,PROOF OF GUILT,http://www.amazon.com/Proof-Guilt-Inspector-Rutledge-Mysteries/dp/0062015680?tag=NYTBS-20,Charles Todd,Morrow/HarperCollins,Inspector Ian Rutledge’s supervisor interferes with his pursuit of a case. ,2013-02-17,2013-02-02,16,0,1,25.99,18.55,223.0,,71.37
1090,5b4aa4ead3089013507dc4c6,TOUCH AND GO,http://www.amazon.com/Touch-Go-Lisa-Gardner/dp/0451465849?tag=NYTBS-20,Lisa Gardner,Dutton,An investigator probing the disappearance of a seemingly perfect Boston family must dig beneath the surface.,2013-02-24,2013-02-09,4,0,1,26.95,9.99,1321.0,4.5,37.07
1091,5b4aa4ead3089013507dc4ce,DEADLY STAKES,http://www.amazon.com/Deadly-Stakes-Novel-Ali-Reynolds-ebook/dp/B008J4CHUK?tag=NYTBS-20,J A Jance,Touchstone,Ali Reynolds must determine whether two crimes in Arizona are related in order to stop the killer.,2013-02-24,2013-02-09,12,0,1,25.99,,401.0,4.5,
1092,5b4aa4ead3089013507dc4d6,HOUSE OF EARTH,http://www.amazon.com/House-Earth-Novel-Woody-Guthrie/dp/0062248391?tag=NYTBS-20,Woody Guthrie,Harper,,2013-02-24,2013-02-09,20,0,0,0.0,9.99,110.0,3.5,inf
1093,5b4aa4ead3089013507dc4d7,A WEEK IN WINTER,http://www.amazon.com/A-Week-Winter-Maeve-Binchy/dp/0307273571?tag=NYTBS-20,Maeve Binchy,Knopf,"Guests at an inn by the sea on Ireland’s west coast; the final book by Binchy, who died in 2012. ",2013-03-03,2013-02-16,1,0,1,26.95,8.99,3451.0,4.4,33.36
1094,5b4aa4ead3089013507dc4da,GUILT,http://www.amazon.com/Guilt-An-Alex-Delaware-Novel-ebook/dp/B009QJNRZQ?tag=NYTBS-20,Jonathan Kellerman,Ballantine,The Los Angeles psychologist-detective Alex Delaware and the detective Milo Sturgis turn their sights six decades into the past to pursue the story of a beautiful nurse and her lover. ,2013-03-03,2013-02-16,4,0,1,28.0,9.99,1028.0,4.2,35.68
1095,5b4aa4ead3089013507dc4df,THE DINNER,http://www.amazon.com/The-Dinner-Herman-Koch/dp/0770437850?tag=NYTBS-20,Herman Koch,Hogarth,Two couples meet in an Amsterdam restaurant to discuss their sons’ criminal activities.,2013-03-03,2013-02-16,9,0,1,24.0,11.99,2600.0,3.3,49.96
1096,5b4aa4ead3089013507dc4e3,THE POWER TRIP,http://www.amazon.com/The-Power-Trip-Jackie-Collins-ebook/dp/B008BU70AO?tag=NYTBS-20,Jackie Collins,St. Martin's,"Wealthy, famous and decadent characters gather on a luxury yacht off the coast of Cabo San Lucas. ",2013-03-03,2013-02-16,13,0,1,27.99,7.99,543.0,4.3,28.55
1097,5b4aa4ead3089013507dc4e5,VAMPIRES IN THE LEMON GROVE,http://www.amazon.com/Vampires-Lemon-Grove-Karen-Russell/dp/0307957233?tag=NYTBS-20,Karen Russell,Knopf,The innocent do not fare well in Russell’s stories. ,2013-03-03,2013-02-16,15,0,1,24.95,8.69,271.0,,34.83
1098,5b4aa4ead3089013507dc4e9,THE DAYLIGHT WAR,http://www.amazon.com/The-Daylight-War-Three-Demon-ebook/dp/B009JU5G5Q?tag=NYTBS-20,Peter V Brett,Del Rey,,2013-03-03,2013-02-16,19,0,0,0.0,,758.0,4.2,
1099,5b4aa4ead3089013507dc4eb,"ALEX CROSS, RUN",http://www.amazon.com/Alex-Cross-Run-James-Patterson-ebook/dp/B0076DCP16?tag=NYTBS-20,James Patterson,"Little, Brown","While Alex Cross pursues a Washington serial killer (or killers?), someone is after him. ",2013-03-10,2013-02-23,1,0,1,28.99,9.99,2939.0,4.5,34.46
