,url,reviews,rating,price
80,http://www.amazon.com/Poseidons-Arrow-Dirk-Pitt-Adventure/dp/0425265056?tag=NYTBS-20,"1,349 customer reviews",4.4 out of 5 stars,$4.99 
81,http://www.amazon.com/Cross-Roads-WM-Paul-Young/dp/145551604X?tag=NYTBS-20,"1,962 customer reviews",4.5 out of 5 stars,$9.99 
82,http://www.amazon.com/Agenda-21-Glenn-Beck-ebook/dp/B00902UC0W?tag=NYTBS-20,"2,880 customer reviews",4.5 out of 5 stars,$9.49 
83,http://www.amazon.com/Winter-World-Book-Century-Trilogy/dp/0451419243?tag=NYTBS-20,"7,267 customer reviews",4.5 out of 5 stars,$7.99 
84,http://www.amazon.com/Sweet-Tooth-Novel-Ian-McEwan/dp/0345803450?tag=NYTBS-20,"1,105 customer reviews",3.5 out of 5 stars,$11.99 
85,http://www.amazon.com/A-Memory-Light-Wheel-Time-ebook/dp/B00BMKDTNC?tag=NYTBS-20,"4,293 customer reviews",4.6 out of 5 stars,$9.99 
86,http://www.amazon.com/The-Forgotten-David-Baldacci/dp/1455523151?tag=NYTBS-20,"5,149 customer reviews",4.4 out of 5 stars,$9.99 
87,http://www.amazon.com/Ever-After-Hollows-Kim-Harrison/dp/0061957925?tag=NYTBS-20,"1,112 customer reviews",4.7 out of 5 stars,$7.99 
88,http://www.amazon.com/Mrs-Lincolns-Dressmaker-A-Novel/dp/0142180351?tag=NYTBS-20,"1,622 customer reviews",4.1 out of 5 stars,$11.99 
89,http://www.amazon.com/A-Week-Winter-Maeve-Binchy/dp/0307273571?tag=NYTBS-20,"3,451 customer reviews",4.4 out of 5 stars,$8.99 
90,http://www.amazon.com/Alex-Cross-Run-James-Patterson-ebook/dp/B0076DCP16?tag=NYTBS-20,"2,939 customer reviews",4.5 out of 5 stars,$9.99 
91,http://www.amazon.com/Guilt-An-Alex-Delaware-Novel-ebook/dp/B009QJNRZQ?tag=NYTBS-20,"1,028 customer reviews",4.2 out of 5 stars,$9.99 
92,http://www.amazon.com/NOS4A2-Joe-Hill-ebook/dp/B009NF6Z2K?tag=NYTBS-20,"2,900 customer reviews",4.4 out of 5 stars,$13.99 
93,http://www.amazon.com/The-Will-Robie-David-Baldacci/dp/1455521302?tag=NYTBS-20,"5,916 customer reviews",4.5 out of 5 stars,$9.99 
